;vac_name;vac_money_from;vac_money_to;vac_money_cur;city;employer_name;employer_url;employer_url_vacancy;addr_metro;addr_street;addr_build;addr_lng;addr_lat
41;Разработчик React Native;135000.0;200000.0;RUR;Санкт-Петербург;КлаудФэктори;https://api.hh.ru/employers/2877476;https://hh.ru/vacancy/40357026;;;;;
42;React Native разработчик;;180000.0;RUR;Санкт-Петербург;СТАВКА TV;https://api.hh.ru/employers/4379115;https://hh.ru/vacancy/39626138;;Гаккелевская улица;21;30.256301;60.00002
43;PHP-разработчик;130000.0;170000.0;RUR;Санкт-Петербург;МКК «Макс.Кредит»;https://api.hh.ru/employers/2807185;https://hh.ru/vacancy/40246822;;;;;
44;Backend developer (laravel);;150000.0;RUR;Санкт-Петербург;Онлайнсим;https://api.hh.ru/employers/2705449;https://hh.ru/vacancy/40226477;;;;;
45;Front-end разработчик React Native​​​​​​​;200000.0;;RUR;Санкт-Петербург;TON Labs;https://api.hh.ru/employers/1641438;https://hh.ru/vacancy/40381072;;;;;
46;PHP developer (удаленно);100000.0;;RUR;Санкт-Петербург;Helastel;https://api.hh.ru/employers/4166575;https://hh.ru/vacancy/40247880;;;;;
47;Frontend-разработчик middle (vue, nuxt, html, css);80000.0;;RUR;Санкт-Петербург;frenchrabbit;https://api.hh.ru/employers/1418622;https://hh.ru/vacancy/40426834;Владимирская;Невский проспект;72;30.346267;59.933167
48;Middle Frontend Developer / Разработчик JavaScript;140000.0;;RUR;Санкт-Петербург;Софтвайс;https://api.hh.ru/employers/4295296;https://hh.ru/vacancy/39934684;;Чкаловский проспект;50;30.299339;59.967358
49;Frontend-разработчик (Vue.js);160000.0;;RUR;Санкт-Петербург;Группа Компаний ГаражТулс;https://api.hh.ru/employers/564657;https://hh.ru/vacancy/40525056;;Софийская улица;6к8;30.38935;59.884302
50;Frontend разработчик;90000.0;150000.0;RUR;Санкт-Петербург;Func.;https://api.hh.ru/employers/2160968;https://hh.ru/vacancy/40561754;;;;;
51;Разработчик JS/C# (middle/senior);50000.0;150000.0;RUR;Санкт-Петербург;IT Expert;https://api.hh.ru/employers/9094;https://hh.ru/vacancy/40370790;;;;;
52;Middle / Senior Frontend developer;80000.0;160000.0;RUR;Санкт-Петербург;МедиаСофт;https://api.hh.ru/employers/1666189;https://hh.ru/vacancy/32611281;Площадь Ленина;Большой Сампсониевский проспект;4-6;30.343914;59.957354
53;Веб-разработчик (back-end);70000.0;120000.0;RUR;Санкт-Петербург;RA-Studio;https://api.hh.ru/employers/1716853;https://hh.ru/vacancy/40589904;Академическая;;;;
54;Backend Middle Developer NodeJS (Удаленно);50000.0;100000.0;RUR;Санкт-Петербург;ИнтеллектДиалог;https://api.hh.ru/employers/4376647;https://hh.ru/vacancy/40677287;;;;;
55;HTML-разработчик, удалённо (от Middle до Lead);70000.0;150000.0;RUR;Санкт-Петербург;ROCKSTONE;https://api.hh.ru/employers/923083;https://hh.ru/vacancy/38916589;;;;;
56;Middle JavaScript разработчик;130000.0;;RUR;Санкт-Петербург;Расчетные системы;https://api.hh.ru/employers/49569;https://hh.ru/vacancy/40313114;Чернышевская;улица Радищева;39Д;30.364153;59.94262
57;PHP программист Laravel/Yii (MySQL / Web-разработчик);50000.0;100000.0;RUR;Санкт-Петербург;Юнипейдж;https://api.hh.ru/employers/2623887;https://hh.ru/vacancy/40559510;Владимирская;;;;
58;Программист PHP;80000.0;140000.0;RUR;Санкт-Петербург;Центр инновационных технологий;https://api.hh.ru/employers/1934884;https://hh.ru/vacancy/40267767;;улица Егорова;26А;30.3149018737;59.9103570589
59;Разработчик .NET full stack;120000.0;200000.0;RUR;Санкт-Петербург;Элисофт;https://api.hh.ru/employers/3677614;https://hh.ru/vacancy/40235962;Обводный Канал;Расстанная улица;2к2;30.340751;59.908989
60;PHP-разработчик;120000.0;;RUR;Санкт-Петербург;Интерактивные обучающие технологии;https://api.hh.ru/employers/1331661;https://hh.ru/vacancy/40640475;Петроградская;набережная реки Карповки;5П;30.31735;59.968322
61;Node.js developer;;180000.0;RUR;Санкт-Петербург;Reelmotion games;https://api.hh.ru/employers/3890345;https://hh.ru/vacancy/36939947;Комендантский проспект;;;;
62;Middle/Senior Frontend- разработчик;85000.0;145000.0;RUR;Санкт-Петербург;Creative;https://api.hh.ru/employers/1517303;https://hh.ru/vacancy/40369063;;улица Малыгина;84/1;65.559588;57.137188
63;React Native Developer;80000.0;140000.0;RUR;Санкт-Петербург;PQLab;https://api.hh.ru/employers/5039382;https://hh.ru/vacancy/40413346;;;;;
64;Backend программист - PHP / Bitrix / JS;80000.0;150000.0;RUR;Санкт-Петербург;Мамаев Константин Олегович;https://api.hh.ru/employers/3506432;https://hh.ru/vacancy/40499042;;;;;
65;Senior backend Node.js developer;170000.0;230000.0;RUR;Санкт-Петербург;8base;https://api.hh.ru/employers/2967332;https://hh.ru/vacancy/40202033;Площадь Мужества;;;;
66;C# .NET Fullstack программист;;200000.0;RUR;Санкт-Петербург;Платформа;https://api.hh.ru/employers/3067702;https://hh.ru/vacancy/40483653;Горьковская;Большая Посадская улица;16;30.325875;59.959552
67;Senior PHP-разработчик, fullstack (удаленно);160000.0;250000.0;RUR;Санкт-Петербург;Karma8;https://api.hh.ru/employers/2207467;https://hh.ru/vacancy/40672919;;;;;
68;FullStack PHP разработчик;80000.0;130000.0;RUR;Санкт-Петербург;ТИКТЕХ;https://api.hh.ru/employers/4811433;https://hh.ru/vacancy/40581970;;проспект Обуховской Обороны;271;30.479254;59.851245
69;Senior Frontend developer (React);200000.0;;RUR;Санкт-Петербург;Ammer Capital;https://api.hh.ru/employers/4514988;https://hh.ru/vacancy/40397206;Лесная;Аптекарская набережная;18;30.316425;59.978223
70;Full stack (Node.js, React) developer;3500.0;5000.0;USD;Санкт-Петербург;ОнТаргет ЛАБС;https://api.hh.ru/employers/850334;https://hh.ru/vacancy/40680608;;;;;
71;Full Stack C# .NET Developer;100000.0;140000.0;RUR;Санкт-Петербург;Русская лаборатория;https://api.hh.ru/employers/630322;https://hh.ru/vacancy/37522656;Горьковская;;;;
72;Senior Frontend-разработчик;175000.0;;RUR;Санкт-Петербург;Метр Квадратный;https://api.hh.ru/employers/4151200;https://hh.ru/vacancy/40082350;;;;;
73;PHP программист-разработчик / PHP Developer;85000.0;125000.0;RUR;Санкт-Петербург;Профессиональные Комплексные Решения;https://api.hh.ru/employers/702004;https://hh.ru/vacancy/39575539;Звенигородская;улица Марата;82;30.340895;59.919761
74;Java Developer (Middle);80000.0;110000.0;RUR;Санкт-Петербург;Геоскан;https://api.hh.ru/employers/2457614;https://hh.ru/vacancy/40300568;Площадь Мужества;улица Шателена;3;30.362563;60.0041
75;Middle Frontend Developer (React);80000.0;160000.0;RUR;Санкт-Петербург;Sibedge;https://api.hh.ru/employers/636653;https://hh.ru/vacancy/39125075;;;;;
76;Front-end developer;160000.0;230000.0;RUR;Санкт-Петербург;ETNA;https://api.hh.ru/employers/120618;https://hh.ru/vacancy/40615509;;;;;
77;Frontend Developer;200000.0;;RUR;Санкт-Петербург;ALM Works;https://api.hh.ru/employers/542183;https://hh.ru/vacancy/37250359;;;;;
78;Frontend-разработчик;140000.0;;RUR;Санкт-Петербург;Екассир;https://api.hh.ru/employers/178925;https://hh.ru/vacancy/39828245;Чёрная речка;Сердобольская улица;64к1а;30.314521;59.986934
79;Lead/Senior (Node.js/Golang) Backend (в Анапу);200000.0;300000.0;RUR;Санкт-Петербург;Digital Kitchen (ООО Цифровая кухня);https://api.hh.ru/employers/4425101;https://hh.ru/vacancy/40290007;;;;;
80;Senior FrontEnd Developer / JavaScript разработчик;200000.0;;RUR;Санкт-Петербург;Софтвайс;https://api.hh.ru/employers/4295296;https://hh.ru/vacancy/40351127;;Чкаловский проспект;50;30.299339;59.967358
81;Программист по разработке и поддержке приложений на .NET/ASP.NET;120000.0;230000.0;RUR;Санкт-Петербург;Артеко;https://api.hh.ru/employers/3132641;https://hh.ru/vacancy/40356393;;;;;
82;Web-программист;100000.0;200000.0;RUR;Санкт-Петербург;Alloy Software Inc.;https://api.hh.ru/employers/278499;https://hh.ru/vacancy/40503195;;;;;
83;Middle React developer;110000.0;150000.0;RUR;Санкт-Петербург;8base;https://api.hh.ru/employers/2967332;https://hh.ru/vacancy/39662945;Площадь Мужества;;;;
84;PHP-разработчик;130000.0;;RUR;Санкт-Петербург;ИНСТЭЛС;https://api.hh.ru/employers/1145286;https://hh.ru/vacancy/40182782;Лиговский проспект;улица Константина Заслонова;22;30.346671;59.918341
85;Front-End программист (senior);80000.0;;RUR;Санкт-Петербург;RuNetSoft;https://api.hh.ru/employers/243546;https://hh.ru/vacancy/39473368;;;;;
86;Middle PHP разработчик;;160000.0;RUR;Санкт-Петербург;Промокрот Раша;https://api.hh.ru/employers/4359058;https://hh.ru/vacancy/40625331;Старая Деревня;улица Савушкина;83к3;30.250013;59.985003
87;Front-end developer with experience in React or Angular;3500.0;5000.0;USD;Санкт-Петербург;Soshace;https://api.hh.ru/employers/1738507;https://hh.ru/vacancy/40317315;;;;;
88;Web-программист;80000.0;;RUR;Санкт-Петербург;ВМПАВТО;https://api.hh.ru/employers/51868;https://hh.ru/vacancy/40408326;;Промышленная улица;40;30.253974;59.89607
89;Middle C# Developer ASP.NET MVC;;150000.0;RUR;Санкт-Петербург;Indeed-Id;https://api.hh.ru/employers/804242;https://hh.ru/vacancy/39849995;;;;;
90;Программист (Full-Stack разработчик);100000.0;;RUR;Санкт-Петербург;СэтлСити;https://api.hh.ru/employers/2864629;https://hh.ru/vacancy/40445147;;;;;
91;Программист PHP/PHP Developer;120000.0;200000.0;RUR;Санкт-Петербург;Mad Wave;https://api.hh.ru/employers/596288;https://hh.ru/vacancy/40398759;Ладожская;Индустриальный проспект;70;30.45641;59.970668
92;Backend PHP Developer / РHP Разработчик;140000.0;;RUR;Санкт-Петербург;Софтвайс;https://api.hh.ru/employers/4295296;https://hh.ru/vacancy/40615780;;Чкаловский проспект;50;30.299339;59.967358
93;Frontend Developer;150000.0;;RUR;Санкт-Петербург;Dostavista Global;https://api.hh.ru/employers/3730831;https://hh.ru/vacancy/40449593;;;;;
94;Python Backend/Full-stack developer;120000.0;;RUR;Санкт-Петербург;ATI.SU;https://api.hh.ru/employers/10607;https://hh.ru/vacancy/40536670;Выборгская;Выборгская набережная;47;30.334023;59.973473
95;Middle Full Stack Web Programmer;90000.0;120000.0;RUR;Санкт-Петербург;Естественный Интеллект;https://api.hh.ru/employers/5047284;https://hh.ru/vacancy/40582209;;;;;
96;Разработчик Java (fullstack);80000.0;150000.0;RUR;Санкт-Петербург;СПЕКТР;https://api.hh.ru/employers/433665;https://hh.ru/vacancy/40354547;Ленинский проспект;Ленинский проспект;160;30.301055;59.852384
97;Middle PHP developer;100000.0;120000.0;RUR;Санкт-Петербург;Boxberry;https://api.hh.ru/employers/80660;https://hh.ru/vacancy/40682546;;;;;
98;Backend разработчик (Middle PHP developer);120000.0;;RUR;Санкт-Петербург;ЭДГОУ;https://api.hh.ru/employers/1840251;https://hh.ru/vacancy/40379602;;;;;
99;Full-Stack Developer to the UAE;8000.0;12000.0;USD;Санкт-Петербург;Soshace;https://api.hh.ru/employers/1738507;https://hh.ru/vacancy/40508619;;;;;
100;Senior Frontend Developer;239000.0;;RUR;Санкт-Петербург;ALM Works;https://api.hh.ru/employers/542183;https://hh.ru/vacancy/37250357;;;;;
101;UX / UI Senior (Удаленно);100000.0;200000.0;RUR;Санкт-Петербург;Реклайн;https://api.hh.ru/employers/5014155;https://hh.ru/vacancy/40298045;;;;;
102;Angular/JS developer;120000.0;;RUR;Санкт-Петербург;Дом Программ;https://api.hh.ru/employers/51167;https://hh.ru/vacancy/40231022;Удельная;проспект Энгельса;33к1;30.326298;60.009602
103;Frontend developer (senior/lead);130000.0;200000.0;RUR;Санкт-Петербург;NINE AND ONE;https://api.hh.ru/employers/1788779;https://hh.ru/vacancy/40430702;;;;;
104;PHP-программист;100000.0;120000.0;RUR;Санкт-Петербург;ОБИТ;https://api.hh.ru/employers/53676;https://hh.ru/vacancy/40261384;Площадь Восстания;;;;
105;Frontend-разработчик (г. Санкт-Петербург);100000.0;;RUR;Санкт-Петербург;Альта Текнолоджи;https://api.hh.ru/employers/1481111;https://hh.ru/vacancy/40683923;;;;;
106;Java developer;140000.0;;RUR;Санкт-Петербург;Loyalty Labs;https://api.hh.ru/employers/3733050;https://hh.ru/vacancy/36014447;;Виленский переулок;14;30.369605;59.940258
107;Middle Frontend Software developer;;250000.0;RUR;Санкт-Петербург;Betternations Ltd;https://api.hh.ru/employers/4906717;https://hh.ru/vacancy/40558915;;;;;
108;Senior C# .NET Developer;160000.0;200000.0;RUR;Санкт-Петербург;ZennoLab;https://api.hh.ru/employers/723714;https://hh.ru/vacancy/40346153;;;;;
109;Senior Frontend Developer;140000.0;200000.0;RUR;Санкт-Петербург;Реклайн;https://api.hh.ru/employers/5014155;https://hh.ru/vacancy/40202161;;;;;
110;Разработчик Creatio (bpm'online);50000.0;200000.0;RUR;Санкт-Петербург;IT Expert;https://api.hh.ru/employers/9094;https://hh.ru/vacancy/40370805;;;;;
111;Senior / middle asp.net developer / asp.net разработчик (можно удаленно);120000.0;180000.0;RUR;Санкт-Петербург;ОТС;https://api.hh.ru/employers/1322406;https://hh.ru/vacancy/40549267;;Большой Сампсониевский проспект;4-6;30.343914;59.957354
112;Python Web Developer;3500.0;5000.0;USD;Санкт-Петербург;Soshace;https://api.hh.ru/employers/1738507;https://hh.ru/vacancy/40317662;Пионерская;Полевая Сабировская улица;54;30.268518;59.997185
113;Frontend-разработчик;80000.0;150000.0;RUR;Санкт-Петербург;SkyNet;https://api.hh.ru/employers/373146;https://hh.ru/vacancy/40324661;;Репищева улица;20;30.284966;60.031751
114;PHP разработчик / PHP Developer (удаленно);120000.0;;RUR;Санкт-Петербург;Simtech Development;https://api.hh.ru/employers/570957;https://hh.ru/vacancy/39824214;;;;;
115;Разработчик мобильных приложений;60000.0;120000.0;RUR;Санкт-Петербург;Контек;https://api.hh.ru/employers/705790;https://hh.ru/vacancy/40523431;Петроградская;набережная реки Карповки;5к17;30.315284;59.96884
116;PHP-разработчик;130000.0;;RUR;Санкт-Петербург;KASSIR.RU;https://api.hh.ru/employers/68411;https://hh.ru/vacancy/39416679;;Чкаловский проспект;50;30.299339;59.967358
117;Web-разработчик;80000.0;120000.0;RUR;Санкт-Петербург;СТОМШОП;https://api.hh.ru/employers/3074701;https://hh.ru/vacancy/40138993;Василеостровская;16-я линия Васильевского острова;85к3;30.259768;59.945387
118;Lead frontend developer;170000.0;300000.0;RUR;Санкт-Петербург;8base;https://api.hh.ru/employers/2967332;https://hh.ru/vacancy/40591164;Площадь Мужества;;;;
119;Web-программист;70000.0;120000.0;RUR;Санкт-Петербург;ИТА ГРУПП;https://api.hh.ru/employers/2812204;https://hh.ru/vacancy/40457282;Проспект Ветеранов;;;;
120;Frontend-разработчик;140000.0;250000.0;RUR;Санкт-Петербург;4people;https://api.hh.ru/employers/4446629;https://hh.ru/vacancy/35034280;;;;;
121;PHP-программист / WEB разработчик;80000.0;;RUR;Санкт-Петербург;Люмолинк;https://api.hh.ru/employers/1713711;https://hh.ru/vacancy/40678246;Василеостровская;набережная реки Смоленки;14;30.268051;59.947991
122;Senior Frontend Developer;210000.0;;RUR;Санкт-Петербург;Petshopru;https://api.hh.ru/employers/773401;https://hh.ru/vacancy/37641308;;;;;
123;Web-дизайнер;80000.0;120000.0;RUR;Санкт-Петербург;B2Broker;https://api.hh.ru/employers/2234168;https://hh.ru/vacancy/40500505;Горьковская;;;;
124;Senior/ Программист Python;150000.0;;RUR;Санкт-Петербург;Digift;https://api.hh.ru/employers/3881763;https://hh.ru/vacancy/37951732;Старая Деревня;улица Савушкина;83к3;30.250013;59.985003
125;Senior UX / UI;100000.0;200000.0;RUR;Санкт-Петербург;Реклайн;https://api.hh.ru/employers/5014155;https://hh.ru/vacancy/40304178;;;;;
126;Java Developer (JavaFX);120000.0;280000.0;RUR;Санкт-Петербург;ТТ ДЕВЕЛОПМЕНТ;https://api.hh.ru/employers/1309504;https://hh.ru/vacancy/39799286;Бухарестская;улица Фучика;4К;30.36258;59.877439
127;Fullstack-разработчик;140000.0;250000.0;RUR;Санкт-Петербург;4people;https://api.hh.ru/employers/4446629;https://hh.ru/vacancy/40283404;;;;;
128;Senior Front-End Developer (React, ReactNative, TypeScript) на Кипр;4500.0;;EUR;Санкт-Петербург;RoboGate;https://api.hh.ru/employers/4671066;https://hh.ru/vacancy/40581369;;;;;
129;Web-дизайнер;80000.0;;RUR;Санкт-Петербург;Гуру сервис;https://api.hh.ru/employers/1384489;https://hh.ru/vacancy/39572108;Василеостровская;7-я линия В.О.;76;30.272399;59.947464
130;Ведущий frontend-разработчик (Teamlead);180000.0;;RUR;Санкт-Петербург;Sendsay.ru;https://api.hh.ru/employers/37049;https://hh.ru/vacancy/39779887;;улица Профессора Попова;23;30.313676;59.971231
131;Разработчик web-приложений Python;80000.0;240000.0;RUR;Санкт-Петербург;Эшелон-Северо-Запад;https://api.hh.ru/employers/1737940;https://hh.ru/vacancy/40667728;Василеостровская;набережная реки Смоленки;14;30.268051;59.947991
132;JavaScript-разработчик в Дзен-мани;120000.0;;RUR;Санкт-Петербург;Дзенмани.ру;https://api.hh.ru/employers/1166510;https://hh.ru/vacancy/40657632;;;;;
133;Разработчик C# /.NET;130000.0;;RUR;Санкт-Петербург;МАВИС;https://api.hh.ru/employers/631288;https://hh.ru/vacancy/40665873;;;;;
134;Java Backend Developer (remote);;3500.0;USD;Санкт-Петербург;Nitka Technologies;https://api.hh.ru/employers/939874;https://hh.ru/vacancy/40552020;;;;;
135;PHP Developer (Junior/Middle);70000.0;120000.0;RUR;Санкт-Петербург;Новые Технологии;https://api.hh.ru/employers/1019812;https://hh.ru/vacancy/40679214;Петроградская;Московско-Петроградская линия;метро Петроградская;30.311502;59.966394
136;Разработчик C#;100000.0;;RUR;Санкт-Петербург;PROFI CREDIT;https://api.hh.ru/employers/1414818;https://hh.ru/vacancy/40309535;Петроградская;улица Всеволода Вишневского;12А;30.298872;59.96829
137;Middle Backend Software Developer;;250000.0;RUR;Санкт-Петербург;Betternations Ltd;https://api.hh.ru/employers/4906717;https://hh.ru/vacancy/40558968;;;;;
138;Программист;55000.0;100000.0;RUR;Санкт-Петербург;ReMarked;https://api.hh.ru/employers/4844941;https://hh.ru/vacancy/40688005;Василеостровская;8-я линия Васильевского острова;29;30.279289;59.939969
139;Frontend-разработчик (Team-Lead);140000.0;;RUR;Санкт-Петербург;Суши WOK;https://api.hh.ru/employers/1111042;https://hh.ru/vacancy/38827210;;Магнитогорская улица;51Е;30.433026;59.93937
140;Full Stack developer .NET;150000.0;230000.0;RUR;Санкт-Петербург;ETNA;https://api.hh.ru/employers/120618;https://hh.ru/vacancy/40617347;;;;;
141;Senior PHP/Go Developer;160000.0;;RUR;Санкт-Петербург;Goodwix;https://api.hh.ru/employers/2014783;https://hh.ru/vacancy/40578354;Выборгская;Большой Сампсониевский проспект;64;30.337985;59.976481
142;Golang Developer / Go разработчик;140000.0;;RUR;Санкт-Петербург;Софтвайс;https://api.hh.ru/employers/4295296;https://hh.ru/vacancy/40270592;;Чкаловский проспект;50;30.299339;59.967358
143;PHP-разработчик;120000.0;;RUR;Санкт-Петербург;МАВИС;https://api.hh.ru/employers/631288;https://hh.ru/vacancy/40665891;;;;;
144;Senior Java/Kotlin developer;;300000.0;RUR;Санкт-Петербург;ЛИПТ Софт;https://api.hh.ru/employers/1741760;https://hh.ru/vacancy/39090296;Новочеркасская;Малоохтинский проспект;64Б;30.402825;59.931238
145;Программист-разработчик C#;;180000.0;RUR;Санкт-Петербург;Техностар;https://api.hh.ru/employers/1413074;https://hh.ru/vacancy/28943229;;;;;
